date,prices,headlines,y
2018-04-25,"[24408.0, 24189.45, 24483.05, 24360.14, 24573.04, 24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29]","['Midday Gainers / Losers (04/25/2018)', ""Notable earnings before Thursday's open"", 'Magellan Health down 17% on Florida Medicaid ouster', 'Attractive Dividend Yields In Energy ETFs: Here Are 5 Options For Income Seekers', 'New Strong Buy Stocks for April 25th', ""Ratings Upgrade Puts Pressure On Next Government To Maintain Brazil's Economic Recovery"", ""What's in the Cards for Cooper Tire (CTB) in Q1 Earnings?"", 'Tupperware beats by $0.02, revenue in-line', ""Notable earnings after Thursday's close"", ""General Electric's Death Could Be Best For Shareholders"", 'Midday Gainers / Losers (04/25/2018)', 'LDL And Natural Gas Statistics: Rigs, DUCs, WTI, Midstream', ""Notable earnings before Thursday's open"", 'Tupperware revised FY2018 guidance', 'AXT beats by $0.02, misses on revenue', 'Lazard declares $0.44 dividend', 'Bridge Bancorp beats by $0.02, beats on net interest income', 'CorEnergy declares $0.75 dividend', 'Lithium Prices Remain Strong In Q1 2018', '5 Energy Stocks Gurus Are Buying', ""Notable earnings before Thursday's open"", 'USG misses by $0.08, beats on revenue', 'Phillips 66 Partners to proceed with west Texas pipeline system', 'NewLink Genetics Announces Presentation of Abstracts at ASCO —…–8 Annual Meeting', 'Top Ranked Momentum Stocks to Buy for April 25th']",1
2018-04-26,"[24189.45, 24483.05, 24360.14, 24573.04, 24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41]","['CME Group (CME) Q1 Earnings Beat, Revenues Lag Estimates', 'MarketAxess (MKTX) Q1 Earnings Top on Higher Trading Volumes', 'Sadoff Investment Management Llc Buys Lennar Corp, WEC Energy Group Inc, Berkshire Hathaway ...', 'Apollo Tactical Income Fund declares $0.10 dividend', 'Daily Insider Ratings Round Up 4/25/18: IVAC, APPN, CART, OPK, CCUR, MRTN', ""Cambrex to Announce First Quarter —…–8 Financial Results on May ', —…–8"", 'SunCoke Energy beats by $0.10, beats on revenue', ""SunCoke Energy's (SXC) CEO Mike Rippey on Q1 2018 Results - Earnings Call Transcript"", 'EQT Corp (EQT) Q1 Earnings Miss, Revenues Beat Estimates', 'SunCoke Energy 2018 Q1 - Results - Earnings Call Slides', ""Check Out Tapestry's (TPR) Probability to Beat Q3 Earnings"", 'Eldorado Gold beats by $0.01, beats on revenue', ""It's The Track Record That Is Unaccounted-For Risk"", 'Mortgage REITs move mostly higher after earnings, M&A', 'Good Time To Review China Money Basics', 'April 27 Natural Gas Weekly: Storage Forecast And Update On Supply/Demand Balance', ""Don't Fight The Falih"", 'FTSE Russell China Bond Research Report - April 2018', 'Mortgage REITs move mostly higher after earnings, M&A', 'Eldorado Gold beats by $0.01, beats on revenue', 'Fomento Economico Mexicano reports Q1 results', 'Florin Court Capital LLP Buys PowerShares Exchange-Traded Fund Trust, SPDR Select Sector Fund - ...', 'Should ProShares Russell 2000 Dividend Growers ETF (SMDV) Be on Your Investing Radar?', 'Opioid prescriptions dropped 12% in 2017', 'Emerald Mutual Fund Advisers Trust Buys Union Bankshares Corp, American Eagle Outfitters Inc, ...']",1
2018-04-27,"[24483.05, 24360.14, 24573.04, 24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81]","['NetEase: Buy On The Pullback, New Games Are About To Surprise', 'Weyerhaeuser (WY) Q1 Earnings Top, Housing Market a Boon', ""Columbia Sportswear (COLM) Beats on Q1 Earnings, Ups '18 View"", 'Rocky Brands (RCKY) Hits Fresh Highs: Is There Still Room to Run?', 'Height Capital Markets updates on PG&E', ""My Readers' 37 Most Mentioned Dividend Stocks For April"", ""Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2018 Update"", 'U.S. Weekly FundFlows Insight Report: Fund Flows Remain Positive For The Week In Spite Of Market Declines And Rising Yields', 'Crude Oil Prices Boost Oil Stocks; BP, Suncor Basing; Earnings Due', 'Franklin Resources Inc. 2018 Q1 - Results - Earnings Call Slides', 'Intel erases post-earnings gains, delays Cannon Lake again', 'What Lies Ahead for Southern Company (SO) in Q1 Earnings?', 'Wall Street Breakfast: History On The Korean Peninsula', 'New oil and gas rigs bring U.S. count to 1,021', 'Spirit Airlines (SAVE) Stock Down Despite Q1 Earnings Beat', 'Southwest firms up 737 MAX jet order', 'ROIC Is The Perfect Ticker For This Strong Buy', 'Celyad up 20% on encouraging data on CAR-T candidate CYAD-01', 'Losses Still Weigh On Most U.S. Equity Sectors So Far In 2018', 'Consolidated Research: —…–8 Summary Expectations for AdvanSix, Flagstar, CalAmp, Agree ...', 'Stock Exchange: Ominous Vomiting Camel Formation', ""Edison International (EIX) Q1 Earnings: What's in the Cards?"", ""Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2018 Update"", 'Leggett (LEG) Lags Q1 Earnings & Sales, Trims 2018 EPS View', 'Natural Gas Storage Forecast For Next Week']",0
2018-04-30,"[24360.14, 24573.04, 24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76]","['From Bullish To Bearish In Gold?', 'U.S. delays tariffs on European Union, Canada and Mexico for 30 days', 'Oil At The Doorstep Of $80/Barrel', ""Featured Stocks In April's Safest Dividend Yields Model Portfolio"", 'Embotelladora Andina S.A. 2018 Q1 - Results - Earnings Call Slides', ""U.S. Concrete's (USCR) CEO Bill Sandbrook on Q1 2018 Results - Earnings Call Transcript"", 'Top Stock Picks for the Week of April 30th', ""Magellan Midstream (MMP) Q1 Earnings: What's in the Cards?"", 'Zacks Industry Outlook Highlights: Tyson Foods, Newell Brands, Molson Coors, Sysco and Kimberly Clark', 'Gold: The Burden Of Proof Is On The Bulls', 'Daily Report: Gold Speculative Net Long Falls', 'More on U.S. Concrete Q1 results', ""Notable earnings after Tuesday's close"", ""Notable earnings before Tuesday's open"", ""Logitech (LOGI) to Post Q4 Earnings: What's in the Cards?"", ""Workiva (WK) to Report Q1 Earnings: What's in the Offing?"", ""Notable earnings after Tuesday's close"", 'The Best Way To Invest In Pharma And Biotech?', ""An Update On Gold's True Fundamentals"", 'Cash poured into bond funds in April', ""Notable earnings before Tuesday's open"", 'Altra Industrial (AIMC) Tops Q1 Earnings Estimates, Ups View', '36 Dividend Increases: April 23-27, 2018 (Part 1: Energy And Utility Sectors)', 'US Concrete misses by $0.38, beats on revenue', ""Simpson Manufacturing's (SSD) CEO Karen Colonias on Q1 2018 Results - Earnings Call Transcript""]",0
2018-05-01,"[24573.04, 24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09]","[""Systemax's (SYX) CEO Larry Reinhold on Q1 2018 Results - Earnings Call Transcript"", ""Coherent's (COHR) CEO John Ambroseo on Q2 2018 Results - Earnings Call Transcript"", 'Coherent misses by $0.12, revenue in-line', 'Mondelez International (MDLZ) Q1 2018 Results - Earnings Call Transcript', ""Notable earnings before Wednesday's open"", 'Intersect ENT beats by $0.03, beats on revenue', 'Viper Energy beats by $0.03, beats on revenue', ""Anheuser-Busch sues over Heineken's recyclable kegs"", 'Brinker beats by $0.05, beats on revenue', 'Leisure Stock Earnings to Watch on May 2: WYN, NCLH & More', 'Lam Research, Fitbit, Texas Instruments, Goldman Sachs and Caterpillar highlighted as Zacks Bull and Bear of the Day', 'Systemax beats by $0.03, beats on revenue', 'Gilead Sciences declares $0.57 dividend', '5 Best Performing Stocks of April', 'Is a Surprise Coming for American Financial Group (AFG) This Earnings Season?', ""Greenlight Capital Re's (GLRE) CEO Simon Burton on Q1 2018 Results - Earnings Call Transcript"", ""Notable earnings after Wednesday's close"", 'Federal Signal declares $0.08 dividend', 'Value SuperScreen Unleashed', 'Premarket Gainers as of 9:05 am (05/01/2018)', ""Notable earnings after Wednesday's close"", 'Texas Instruments: Another Quarter With Double-Digit Growth', 'Emerge Energy EPS of $0.05', ""L3 Technologies (LLL) Beats on Q1 Earnings, Ups '18 EPS View"", ""Cray's (CRAY) CEO Peter Ungaro on Q1 2018 Results - Earnings Call Transcript""]",0
2018-05-02,"[24786.63, 24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45]","['Sysco (SYY) Q3 Earnings: Can Core Strategies Pare Cost Woes?', 'Ardmore Shipping EPS in-line, misses on revenue', ""Notable earnings before Thursday's open"", 'Immune Design beats by $0.01, misses on revenue', 'RadNet, Inc. Announces Date of its First Quarter —…–8 Financial Results Conference Call', '36 Dividend Increases: April 23-27, 2018 (Part 2: Financials Sector)', 'Aimco (AIV) to Report Q1 Earnings: Is a Beat in the Cards?', 'Norwegian Cruise Line Holdings beats by $0.06, revenue in-line', ""Here's One Way To Play Netflix And Other Hot Internet Stocks"", 'Consumer - Top 5 Gainers / Losers as of 12:00 PM (05/02/2018)', 'Lydall, Inc. 2018 Q1 - Results - Earnings Call Slides', 'Brookfield Infrastructure Partners L.P. 2018 Q1 - Results - Earnings Call Slides', ""Ardmore Shipping's (ASC) CEO Anthony Gurnee on Q1 2018 Results - Earnings Call Transcript"", 'Anadarko Petroleum (APC) Q1 2018 Results - Earnings Call Transcript', 'Norwegian Cruise Line (NCLH) Q1 Earnings Beat, Improve Y/Y', 'Norwegian Cruise Line Holdings (NCLH) Q1 2018 Results - Earnings Call Transcript', 'Cirius Therapeutics completes enrollment in mid-stage study of lead candidate in NASH', 'A.H. Belo reports Q1 results', 'Norwegian Cruise Line (NCLH) Beats on Earnings in Q1', 'Warrior Met Coal beats by $0.40, beats on revenue', 'Ardmore Shipping Corp 2018 Q1 - Results - Earnings Call Slides', 'L.B. Foster (FSTR) Loss Narrows Y/Y, Sales Improve in Q1', ""Notable earnings before Thursday's open"", ""A. H. Belo's (AHC) CEO Jim Moroney on Q1 2018 Results - Earnings Call Transcript"", 'Sprague Resources LP Announces a revised record date and payment date for the Cash Distribution ...']",0
2018-05-03,"[24748.07, 24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78]","['Jacobs Engineering declares $0.15 dividend', 'Alliant Energy Corporation 2018 Q1 - Results - Earnings Call Slides', 'Invest in These 5 Low Leverage Stocks to Earn Steady Returns', 'Vical misses by $0.20, misses on revenue', 'Saul Centers reports Q1 results', 'Vulcan Materials (VMC) Beats Q1 Earnings & Revenue Estimates', 'Government Properties Income Trust (GOV) Q1 2018 Results - Earnings Call Transcript', 'NRG Yield, Inc. 2018 Q1 - Results - Earnings Call Slides', 'Industrials, Technology Beating Earnings At The Highest Rate', 'Fidus Investment misses by $0.02, misses on total investment income', ""Quanta Services' (PWR) Q1 Earnings & Revenues Beat, View Up"", 'Government Properties beats by $0.02, beats on rental revenue', 'Zacks.com highlights: Steel Dynamics, Sprouts Farmers Market, CBRE Group, Arrow Electronics and Nucor', 'American Homes 4 Rent misses by $0.01, beats on revenue', 'My Dividend Growth Portfolio - 42 Holdings, 4 Buys', ""Notable earnings before Friday's open"", 'Will The Emerging-Market Equity Rally Resume?', '22 Upcoming Dividend Increases', ""Notable earnings before Friday's open"", 'WWE, The Netflix Of Wrestling, Muscles To New High On Subscriber Gains', 'NRG Yield declares $0.309 dividend', 'Top Analyst Reports for Apple, ExxonMobil, Citigroup & Amgen', 'Vulcan Materials beats by $0.21, beats on revenue', 'MLPs: Out-Of-Favor Sector Provides An Attractive Return', 'Will June Be A Major Low For Gold?']",1
2018-05-04,"[24664.89, 24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84]","['PHI reports Q1 results', 'SIFCO reports Q2 results', 'Schf (gpe), Llc Buys Bellatrix Exploration, Sells Snap Inc, Forestar Group Inc, JD.com Inc', 'Premarket Gainers as of 9:05 am (05/04/2018)', 'Flashpoints, Risks And A Word From Gandalf', 'Wall Street Mixed Friday', 'Stereotaxis to Report First Quarter —…–8 Financial Results on May –4, —…–8', 'ETRACS 2x Leveraged ETN Snapshot, April 2018: Can You Still Build Your Own Leveraged ETN?', 'Dividend Aristocrat Performance: April 2018', 'New Research: Key Drivers of Growth for Global Medical REIT, DXP Enterprises, SJW, FTI ...', 'Sinemia offers new movie ticket plans', ""Axon Enterprise (AAXN) Q1 Earnings: What's in the Cards?"", 'Daily Insider Ratings Round Up 5/1/18: PM, RDN, CFR, ELOX, SAFE, ONTX, ELS, EBSB', 'Magna Posts Updated Financial Review for —…–7', 'Materialise misses by €0.01, beats on revenue', ""Materialise's (MTLS) CEO Wilfried Vancraen on Q1 2018 Results - Earnings Call Transcript"", 'Sientra® to Release First Quarter —…–8 Financial Results on Wednesday, May 9, —…–8', ""FDA Finds Mallinckrodt's Supplemental NDA For Amitiza Lacking"", 'Energy Recap: Latest RECAI Report Ranks U.S. The Second Most Attractive Nation For Renewables', 'U.S. Shale: NAV Analysis Of Williston Basin (Bakken) E&Ps', ""Will Tinder Gold Drive Match Group's (MTCH) Q1 Earnings?"", 'Colfax (CFX) Tops Q1 Earnings & Sales Estimates, Ups View', 'After Hours Gainers / Losers (05/04/2018)', ""Black Hills Corp's (BKH) CEO David Emery on Q1 2018 Results - Earnings Call Transcript"", 'Bulletproof Investing Performance Update: Week 23']",1
2018-05-07,"[24462.94, 24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21]","['Market Trends Toward New Normal in Anadarko Petroleum, Edwards Lifesciences, American Eagle ...', 'W.P. Carey, Inc. 2018 Q1 - Results - Earnings Call Slides', 'Chinese Economic Growth Stymied In April By Falling Exports', 'Valuation Dashboard: Materials And Energy - Update', 'Weekly CEF Roundup: To Tender Or Not To Tender?', 'Cognizant Tech -4.9% on Q1 rev beat, downside EPS guidance', 'Agricultural Commodities Pre-May WASDE', ""Reis's (REIS) CEO Lloyd Lynford on Q1 2018 Results - Earnings Call Transcript"", 'Reader Inquiry: Is Karyopharm Therapeutics A Buy After The Secondary Offering?', 'New Amsterdam Partners Llc Buys AMN Healthcare Services Inc, MKS Instruments Inc, Federated ...', 'From 62 To 5: Dividend Growth Utilities To Consider', 'MLPs: How Perceived Market Foe May Be Fundamental Investment', 'China forex reserves drop amid dollar strength', 'From 62 To 5: Dividend Growth Utilities To Consider', 'The Soybean Crush Spread Is Telling Us Demand Is Strong', 'The Injection Season Finally Arrives In The Natural Gas Market', 'Is a Beat in the Cards for Ameren (AEE) in Q1 Earnings?', 'Healthcare - Top 5 Gainers / Losers as of 11:00 AM (05/07/2018)', 'From 62 To 5: Dividend Growth Utilities To Consider', 'Chain store stocks weak ahead of monthly data', 'TC PipeLines goes ex-dividend tomorrow', 'Reis misses by $0.10, misses on revenue', 'From 62 To 5: Dividend Growth Utilities To Consider', 'Icon PLC Enjoying Wall Street Bonanza And FDA Tailwind', 'Cboe Global (CBOE) Beats on Q1 Earnings, Revises Guidance']",1
2018-05-08,"[24448.69, 24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21, 24813.69]","[""Arrowhead Pharmaceuticals' (ARWR) CEO Christopher Anzalone on Fiscal Q2 2018 Results - Earnings Call Transcript"", 'Dish Network takes revenue hit as traditional subs drop', 'Climbing A Tall Knowledge Ladder', ""China's Aluminium Exports Flat, For Now"", 'Ellington Financial LLC 2018 Q1 - Results - Earnings Call Slides', 'DISH Network EPS in-line, misses on revenue', 'Textainer Group Holdings EPS in-line, misses on revenue', 'Newport Wealth Strategies, Inc. Buys Vanguard Information Tech, Vanguard Energy, Honeywell ...', 'Crocs higher after strong guidance', 'Chicago Rivet & Machine declares $0.21 dividend', 'DISH Network (DISH) Q1 2018 Results - Earnings Call Transcript', 'Is iShares Core Conservative Allocation ETF (AOK) a Hot ETF Right Now?', 'Marchionne Signing Off In (Almost) Complete Triumph At Fiat Chrysler', 'The Mosaic Company 2018 Q1 - Results - Earnings Call Slides', 'Zayo Group (ZAYO) Looks Good: Stock Adds 5.2% in Session', 'U.S.-China trade talks to continue in D.C.', 'U.S.-China trade talks to continue in D.C.', 'Midday Gainers / Losers (05/08/2018)', 'Mixed Global Bag', 'CNB Financial Corporation Inc declares $0.165 dividend', 'Vanguard Health Care Reduces Abbott, Bristol-Myers Positions', 'U.S. to withdraw from Iran accord, Trump confirms', 'CrossAmerica Partners LP 2018 Q1 - Results - Earnings Call Slides', 'ANSYS Completes Acquisition Of OPTIS For Autonomous Vehicle Tech', 'Support.com reports Q1 results']",1
2018-05-09,"[24024.13, 24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21, 24813.69, 24799.98]","[""Par Pacific Holdings' (PARR) CEO William Pate on Q1 2018 Results - Earnings Call Transcript"", ""Notable earnings after Thursday's close"", 'ProQR reports Q1 results', 'Engadine Partners LLP Buys Grifols SA, Monster Beverage Corp, Sells GCP Applied Technologies ...', 'Ccm Investment Advisers Llc Buys Bank of America Corporation, Corning Inc, Fiserv Inc, Sells ...', 'The BAK Portfolio: Mary Jane Goes To Washington', 'CEVA, Inc. 2018 Q1 - Results - Earnings Call Slides', 'Should VictoryShares US 500 Volatility Wtd ETF (CFA) Be on Your Investing Radar?', 'Providence beats by $0.18, beats on revenue', 'Daily Insider Ratings Round Up 5/7/18: TSLA, TEGP, CVS, NHF, FLDM, AKAO, EYES, MDB', 'Premarket Gainers as of 9:05 am (05/09/2018)', 'NTN Buzztime beats by $0.11, beats on revenue', ""Biotech Analysis Central Pharma News: Takeda's Acquisition Win, Ionis And Akcea Tumble, Alnylam's Advance In CNS"", 'Consumer - Top 5 Gainers / Losers as of 12:00 PM (05/09/2018)', 'MannKind establishes Afrezza distribution in India; shares up 4% premarket', 'Bet on 5 High-Flying Stocks with Relative Price Strength', 'TransEnterix up 13% premarket following Q1 beat', ""Crude Oil Keeps Climbing After President Trump's Iran Decision; Disney's Earnings Look Good (Wall Street Breakfast Podcast)"", 'VASCO Data Security +14% on Q1 beats, in-line guide, analyst upgrade', ""Dominion Energy Has Turned Into A Soap Opera: Here's What Investors Need To Know"", ""CEVA's (CEVA) CEO Gideon Wertheizer on Q1 2018 Results - Earnings Call Transcript"", 'Healthcare - Top 5 Gainers / Losers as of 11:00 AM (05/09/2018)', 'California approves plan to require rooftop solar power for new homes', 'U.S. Dollar Rises On Higher Yields, EM Pairs Suffer', 'Defense Stock Roundup: LLL Tops, SPR & HII Lag Q1 Estimates, BA to Buy KLX']",1
2018-05-10,"[24083.83, 24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21, 24813.69, 24799.98, 25146.39]","[""If 'High Yield' Is So Scary, Why Do You Own So Much? (Hey, I'm Talking To You, Equity Investor!)"", 'Kelly Services, Inc. 2018 Q1 - Results - Earnings Call Slides', 'Hi-Crush, Briggs & Stratton, SITO, Camtek and Attunity as Zacks Bull and Bear of the Day', 'An Update On The Platinum-Gold Spread', 'Hotchkis and Wiley Trims Discovery Stake', ""21 Of 79 'Safer' Dividend Challengers Posted 3.95% To 12.32% Yields As Of 5/7/18"", ""This Health Care REIT's Annual Dividend Is Four Times The S&P 500's Yield"", 'Histogenics Corporation Announces First Quarter —…–8 Financial and Operating Results', 'Zacks Investment Ideas feature highlights: Plymouth Industrial and Arbor Realty', 'Energy Is Dead... Long Live Energy', 'Manitex International (MNTX) Sees Hammer Chart Pattern: Time to Buy?', ""Report: AT&T's $600K for Cohen called for Time Warner merger advice"", 'Brent crude could surge back to $100/bbl, BofA Merrill analysts say', ""21 Of 79 'Safer' Dividend Challengers Posted 3.95% To 12.32% Yields As Of 5/7/18"", 'Midday Gainers / Losers (05/10/2018)', 'Term CEF Ladder #5: Corporate Bond Closed-End Fund Potpourri', 'Market Volatility Bulletin: Lucky 13?', 'Kelly Services down sharply after guidance update', 'Turtle Beach +58.8% on Q1 beats, raised FY guidance', 'Short And Sharp: Oil Price Spike - The Risk Is Back', 'Premarket Gainers as of 9:05 am (05/10/2018)', 'DéJà Vu: A History And Study Of Electric Vehicles And The Oil Market Today - Goehring & Rozencwajg Natural Resource Market Commentary Q1 2018', 'Western Digital At Its Cheapest Price Ever', 'Chesapeake Utilities (CPK) Beats on Q1 Earnings & Revenues', ""Mario Gabelli Exits Positions in Snyder's-Lance, Scripps Networks, Exactech""]",1
2018-05-11,"[24322.34, 24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21, 24813.69, 24799.98, 25146.39, 25241.41]","['Keeping It Simple On The Short Side', 'A Lost Year For Intevac?', 'Interest Rates to Be Less of a Drag for REITs?', 'The Rose 95 Stock Portfolio Update With April Income Up 52% From 2017', 'Weekly CEF Roundup: City Of London Battles The China Fund', 'Russia eyes budget surplus for first time since 2011', ""FS Investment's (FSIC) CEO Michael Forman on Q1 2018 Results - Earnings Call Transcript"", 'The State Of REITs: May 2018 Edition', ""GulfMark Offshore's (GLF) CEO Quintin Kneen on Q1 2018 Results - Earnings Call Transcript"", 'Oil prices slip but score second straight weekly gain', 'After Hours Gainers / Losers (05/11/2018)', 'FS Investment Corporation 2018 Q1 - Results - Earnings Call Slides', 'Dale: What You Need To Know About The U.S. Economy Right Now', 'Corecivic declares $0.43 dividend', 'WSJ: Overwhelmed infrastructure pushes Permian crude below $60/bbl', 'Francis Chou Plunges Into Valeant and Endo in –st Quarter', 'Dale: What You Need To Know About The U.S. Economy Right Now', 'Mutual Of America Capital Management Corp Buys iShares Core MSCI EAFE, Encompass Health Corp, ...', 'Newtek Declares Second Quarter —…–8 Dividend of $….4— per Share', 'Athanor Capital, LP Buys NXP Semiconductors NV, Facebook Inc, GCI Liberty Inc, Sells SPDR ...', 'WSJ: Overwhelmed infrastructure pushes Permian crude below $60/bbl', 'Newtek Business declares $0.42 dividend', ""Devaluing The CNY: China's Secret Weapon In The 'Trade War'?"", 'Hilltop goes ex-dividend on Monday', ""Primo Water Corp's (PRMW) CEO Matthew Sheehan on Q1 2018 Results - Earnings Call Transcript""]",1
2018-05-14,"[24311.19, 24163.15, 24099.05, 23924.98, 23930.15, 24262.51, 24357.32, 24360.21, 24542.54, 24739.53, 24831.17, 24899.41, 24706.41, 24768.93, 24713.98, 24715.09, 25013.29, 24834.41, 24886.81, 24811.76, 24753.09, 24361.45, 24667.78, 24415.84, 24635.21, 24813.69, 24799.98, 25146.39, 25241.41, 25316.53]","['New Strong Buy Stocks for May 14th', '77 High Yield 10%+ Dividend Wall St. Favored Leaders For May', 'Dividend Growth Portfolio: May 2018 Update', 'Dividend Growth Portfolio: May 2018 Update', ""Diamondback Energy: The Actual 'FANG' Stock Delivers"", 'Trading Oil And Oil Stocks The Next 2 Years', ""Buy Diamondback Energy On Declines - Cramer's Lightning Round (5/11/18)"", ""Chemed (CHE) Stock is Worth a Bet Right Now: Here's Why"", 'Eni has recouped all payments owed by Iran, CEO Descalzi says', 'Snow Capital Management, L.P. Buys Cheesecake Factory Inc, JetBlue Airways Corp, Shire PLC, ...', 'Kimberly-Clark Down 9% in 3 Months: Rising Costs the Culprit?', 'CACI awarded $23M prime contract', 'Phoenix New Media -5.7% amid light revenue guidance', 'EM Asia: Let The Chips Fall Where They May', 'Brookmont Capital Management Buys The Home Depot Inc, Walt Disney Co, DowDuPont Inc, Sells ...', ""FX Corner: 'Which Way For The USD?' Plus AUDJPY And USDCHF Trade Ideas"", 'Genomic Medicine: Catch The Gene Therapy Wave', ""Buy Diamondback Energy On Declines - Cramer's Lightning Round (5/11/18)"", '6 GARP Stocks to Scoop Up for Maximum Returns', 'MSCI proposes $500M private offering of senior notes', 'Weekly Rig Count Report: U.S. Added 13 And Canada Lost 7', 'SRS Capital Advisors, Inc. Buys Vanguard FTSE Emerging Markets, First Trust North American ...', 'Phoenix New Media beats by $0.01, revenue in-line', '18 Chart Crimes And Misdemeanors', 'Barrick, Glencore expect to obtain license for Tanzania nickel project']",1
